"id,value,"
"Product_Title.Suave Prof.three_Purchased_Title,"
"Product_Title.Suave Prof.three_Purchased_Title.Angel Soft,1"
"Product_Title.AXE Antipe,"
"Product_Title.AXE Antipe.one_Purchased_Title,"
"Product_Title.AXE Antipe.one_Purchased_Title.PEDIGREE D,1"
"Product_Title.AXE Antipe.two_Purchased_Title,"
"Product_Title.AXE Antipe.two_Purchased_Title.nan,1"
"Product_Title.AXE Antipe.three_Purchased_Title,"
"Product_Title.AXE Antipe.three_Purchased_Title.nan,1"
"Product_Title.Lipton Gre,"
"Product_Title.Lipton Gre.one_Purchased_Title,"
"Product_Title.Lipton Gre.one_Purchased_Title.Planters C,1"
"Product_Title.Lipton Gre.two_Purchased_Title,"
"Product_Title.Lipton Gre.two_Purchased_Title.Nature Val,1"
"Product_Title.Lipton Gre.three_Purchased_Title,"
"Product_Title.Lipton Gre.three_Purchased_Title.Preparatio,1"
"Product_Title.TRESemmé C,"
"Product_Title.TRESemmé C.one_Purchased_Title,"
"Product_Title.TRESemmé .one_Purchased_Title.Grey Poupo,1"
"Product_Title.TRESemmé C.two_Purchased_Title,"
"Product_Title.TRESemmé .two_Purchased_Title.Dixie Ultr,1"
"Product_Title.TRESemmé C.three_Purchased_Title,"
"Product_Title.TRESemmé .three_Purchased_Title.Tide PODS ,1"
"Product_Title.Knorr Liqu,"
"Product_Title.Knorr Liqu.one_Purchased_Title,"
"Product_Title.Knorr Liqu.one_Purchased_Title.NOW Agar P,1"
"Product_Title.Knorr Liqu.two_Purchased_Title,"
"Product_Title.Knorr Liqu.two_Purchased_Title.Savory Cho,1"
"Product_Title.Knorr Liqu.three_Purchased_Title,"
"Product_Title.Knorr Liqu.three_Purchased_Title.Knorr Liqu,1"
"Product_Title.AXE White ,"
"Product_Title.AXE White .one_Purchased_Title,"
"Product_Title.AXE White .one_Purchased_Title.AXE Body W,1"
"Product_Title.AXE White .two_Purchased_Title,"
"Product_Title.AXE White .two_Purchased_Title.AXE Body W,1"
"Product_Title.AXE White .three_Purchased_Title,"
"Product_Title.AXE White .three_Purchased_Title.nan,1"
"Product_Title.Dove Men+C,"
"Product_Title.Dove Men+C.one_Purchased_Title,"
"Product_Title.Dove Men+C.one_Purchased_Title.Philips So,1"
"Product_Title.Dove Men+C.two_Purchased_Title,"
"Product_Title.Dove Men+C.two_Purchased_Title.nan,1"
"Product_Title.Dove Men+C.three_Purchased_Title,"
"Product_Title.Dove Men+C.three_Purchased_Title.nan,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Degree Men,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.Axe Anti P,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.Maybelline,1"
"Product_Title.Dove Condi,"
"Product_Title.Dove Condi.one_Purchased_Title,"
"Product_Title.Dove Condi.one_Purchased_Title.Planters C,1"
"Product_Title.Dove Condi.two_Purchased_Title,"
"Product_Title.Dove Condi.two_Purchased_Title.Glad Food ,1"
"Product_Title.Dove Condi.three_Purchased_Title,"
"Product_Title.Dove Condi.three_Purchased_Title.Dove go fr,1"
"Product_Title.Vaseline I,"
"Product_Title.Vaseline I.one_Purchased_Title,"
"Product_Title.Vaseline I.one_Purchased_Title.Garden of ,1"
"Product_Title.Vaseline I.two_Purchased_Title,"
"Product_Title.Vaseline I.two_Purchased_Title.CLIF BAR -,1"
"Product_Title.Vaseline I.three_Purchased_Title,"
"Product_Title.Vaseline I.three_Purchased_Title.Clorox Dis,1"
"Product_Title.Degree Dry,"
"Product_Title.Degree Dry.one_Purchased_Title,"
"Product_Title.Degree Dry.one_Purchased_Title.Dole Fruit,1"
"Product_Title.Degree Dry.two_Purchased_Title,"
"Product_Title.Degree Dry.two_Purchased_Title.Dole Fruit,1"
"Product_Title.Degree Dry.three_Purchased_Title,"
"Product_Title.Degree Dry.three_Purchased_Title.Progresso ,1"
"Product_Title.TRESemmé E,"
"Product_Title.TRESemmé E.one_Purchased_Title,"
"Product_Title.TRESemmé .one_Purchased_Title.Kitchen Ba,1"
"Product_Title.TRESemmé E.two_Purchased_Title,"
"Product_Title.TRESemmé .two_Purchased_Title.Kraft Maca,1"
"Product_Title.TRESemmé E.three_Purchased_Title,"
"Product_Title.TRESemmé .three_Purchased_Title.Cheez-It B,1"
"Product_Title.Lipton Gre,"
"Product_Title.Lipton Gre.one_Purchased_Title,"
"Product_Title.Lipton Gre.one_Purchased_Title.Celery, Me,1"
"Product_Title.Lipton Gre.two_Purchased_Title,"
"Product_Title.Lipton Gre.two_Purchased_Title.Organic Ca,1"
"Product_Title.Lipton Gre.three_Purchased_Title,"
"Product_Title.Lipton Gre.three_Purchased_Title.Organic Gr,1"
"Product_Title.Dove Men+C,"
"Product_Title.Dove Men+C.one_Purchased_Title,"
"Product_Title.Dove Men+C.one_Purchased_Title.Frigidaire,1"
"Product_Title.Dove Men+C.two_Purchased_Title,"
"Product_Title.Dove Men+C.two_Purchased_Title.nan,1"
"Product_Title.Dove Men+C.three_Purchased_Title,"
"Product_Title.Dove Men+C.three_Purchased_Title.nan,1"
"Product_Title.Simple Kin,"
"Product_Title.Simple Kin.one_Purchased_Title,"
"Product_Title.Simple Kin.one_Purchased_Title.Band-Aid B,1"
"Product_Title.Simple Kin.two_Purchased_Title,"
"Product_Title.Simple Kin.two_Purchased_Title.Bananas, 1,1"
"Product_Title.Simple Kin.three_Purchased_Title,"
"Product_Title.Simple Kin.three_Purchased_Title.Strawberri,1"
"Product_Title.Nexxus Moi,"
"Product_Title.Nexxus Moi.one_Purchased_Title,"
"Product_Title.Nexxus Moi.one_Purchased_Title.Affresh W1,1"
"Product_Title.Nexxus Moi.two_Purchased_Title,"
"Product_Title.Nexxus Moi.two_Purchased_Title.Affresh Wa,1"
"Product_Title.Nexxus Moi.three_Purchased_Title,"
"Product_Title.Nexxus Moi.three_Purchased_Title.nan,1"
"Product_Title.Bertolli P,"
"Product_Title.Bertolli P.one_Purchased_Title,"
"Product_Title.Bertolli P.one_Purchased_Title.L'Oréal P,1"
"Product_Title.Bertolli P.two_Purchased_Title,"
"Product_Title.Bertolli P.two_Purchased_Title.Barilla Wh,1"
"Product_Title.Bertolli P.three_Purchased_Title,"
"Product_Title.Bertolli P.three_Purchased_Title.TRESemmé ,1"
"Product_Title.Dove Beaut,"
"Product_Title.Dove Beaut.one_Purchased_Title,"
"Product_Title.Dove Beaut.one_Purchased_Title.Method Gel,1"
"Product_Title.Dove Beaut.two_Purchased_Title,"
"Product_Title.Dove Beaut.two_Purchased_Title.Glad Cling,1"
"Product_Title.Dove Beaut.three_Purchased_Title,"
"Product_Title.Dove Beaut.three_Purchased_Title.IZZE Spark,1"
"Product_Title.Dove Advan,"
"Product_Title.Dove Advan.one_Purchased_Title,"
"Product_Title.Dove Advan.one_Purchased_Title.Pepperidge,1"
"Product_Title.Dove Advan.two_Purchased_Title,"
"Product_Title.Dove Advan.two_Purchased_Title.Clean & Cl,1"
"Product_Title.Dove Advan.three_Purchased_Title,"
"Product_Title.Dove Advan.three_Purchased_Title.Santitas W,1"
"Product_Title.Suave Prof,"
"Product_Title.Suave Prof.one_Purchased_Title,"
"Product_Title.Suave Prof.one_Purchased_Title.Celery, Me,1"
"Product_Title.Suave Prof.two_Purchased_Title,"
"Product_Title.Suave Prof.two_Purchased_Title.Red Raspbe,1"
"Product_Title.Suave Prof.three_Purchased_Title,"
"Product_Title.Suave Prof.three_Purchased_Title.Strawberri,1"
"Product_Title.Seventh Ge,"
"Product_Title.Seventh Ge.one_Purchased_Title,"
"Product_Title.Seventh Ge.one_Purchased_Title.Wahl Dog/P,1"
"Product_Title.Seventh Ge.two_Purchased_Title,"
"Product_Title.Seventh Ge.two_Purchased_Title.Soft Scrub,1"
"Product_Title.Seventh Ge.three_Purchased_Title,"
"Product_Title.Seventh Ge.three_Purchased_Title.Windex Cry,1"
"Product_Title.Noxzema Ul,"
"Product_Title.Noxzema Ul.one_Purchased_Title,"
"Product_Title.Noxzema Ul.one_Purchased_Title.Noxzema Cl,1"
"Product_Title.Noxzema Ul.two_Purchased_Title,"
"Product_Title.Noxzema Ul.two_Purchased_Title.nan,1"
"Product_Title.Noxzema Ul.three_Purchased_Title,"
"Product_Title.Noxzema Ul.three_Purchased_Title.nan,1"
"Product_Title.St. Ives F,"
"Product_Title.St. Ives F.one_Purchased_Title,"
"Product_Title.St. Ives F.one_Purchased_Title.Listerine ,1"
"Product_Title.St. Ives F.two_Purchased_Title,"
"Product_Title.St. Ives F.two_Purchased_Title.Maybelline,1"
"Product_Title.St. Ives F.three_Purchased_Title,"
"Product_Title.St. Ives F.three_Purchased_Title.Maybelline,1"
"Product_Title.Suave Esse,"
"Product_Title.Suave Esse.one_Purchased_Title,"
"Product_Title.Suave Esse.one_Purchased_Title.Seventh Ge,1"
"Product_Title.Suave Esse.two_Purchased_Title,"
"Product_Title.Suave Esse.two_Purchased_Title.Charmin Fr,1"
"Product_Title.Suave Esse.three_Purchased_Title,"
"Product_Title.Suave Esse.three_Purchased_Title.Stove Top ,1"
"Product_Title.Vaseline I,"
"Product_Title.Vaseline I.one_Purchased_Title,"
"Product_Title.Vaseline I.one_Purchased_Title.Playtex Wo,1"
"Product_Title.Vaseline I.two_Purchased_Title,"
"Product_Title.Vaseline I.two_Purchased_Title.M&M'S Pean,1"
"Product_Title.Vaseline I.three_Purchased_Title,"
"Product_Title.Vaseline I.three_Purchased_Title.Arabella W,1"
"Product_Title.Suave Prof,"
"Product_Title.Suave Prof.one_Purchased_Title,"
"Product_Title.Suave Prof.one_Purchased_Title.Lipton Bla,1"
"Product_Title.Suave Prof.two_Purchased_Title,"
"Product_Title.Suave Prof.two_Purchased_Title.CLIF BAR -,1"
"Product_Title.Suave Prof.three_Purchased_Title,"
"Product_Title.Suave Prof.three_Purchased_Title.Hanes Wome,1"
"Product_Title.TRESemmé E,"
"Product_Title.TRESemmé E.one_Purchased_Title,"
"Product_Title.TRESemmé .one_Purchased_Title.The Surren,1"
"Product_Title.TRESemmé E.two_Purchased_Title,"
"Product_Title.TRESemmé .two_Purchased_Title.The Secret,1"
"Product_Title.TRESemmé E.three_Purchased_Title,"
"Product_Title.TRESemmé .three_Purchased_Title.CeraVe Dai,1"
"Product_Title.Q-tips Cot,"
"Product_Title.Q-tips Cot.one_Purchased_Title,"
"Product_Title.Q-tips Cot.one_Purchased_Title.Elmer's Di,1"
"Product_Title.Q-tips Cot.two_Purchased_Title,"
"Product_Title.Q-tips Cot.two_Purchased_Title.Apple Barr,1"
"Product_Title.Q-tips Cot.three_Purchased_Title,"
"Product_Title.Q-tips Cot.three_Purchased_Title.Crayola 58,1"
"Product_Title.AXE Spiked,"
"Product_Title.AXE Spiked.one_Purchased_Title,"
"Product_Title.AXE Spiked.one_Purchased_Title.A Blistere,1"
"Product_Title.AXE Spiked.two_Purchased_Title,"
"Product_Title.AXE Spiked.two_Purchased_Title.Thru-Hikin,1"
"Product_Title.AXE Spiked.three_Purchased_Title,"
"Product_Title.AXE Spiked.three_Purchased_Title.nan,1"
"Product_Title.TRESemmé H,"
"Product_Title.TRESemmé H.one_Purchased_Title,"
"Product_Title.TRESemmé .one_Purchased_Title.Milani Col,1"
"Product_Title.TRESemmé H.two_Purchased_Title,"
"Product_Title.TRESemmé .two_Purchased_Title.Storex Sma,1"
"Product_Title.TRESemmé H.three_Purchased_Title,"
"Product_Title.TRESemmé .three_Purchased_Title.nan,1"
"Product_Title.Nexxus Hyd,"
"Product_Title.Nexxus Hyd.one_Purchased_Title,"
"Product_Title.Nexxus Hyd.one_Purchased_Title.Amplified ,1"
"Product_Title.Nexxus Hyd.two_Purchased_Title,"
"Product_Title.Nexxus Hyd.two_Purchased_Title.Dreams: Th,1"
"Product_Title.Nexxus Hyd.three_Purchased_Title,"
"Product_Title.Nexxus Hyd.three_Purchased_Title.Fellowes 4,1"
"Product_Title.Simple Wat,"
"Product_Title.Simple Wat.one_Purchased_Title,"
"Product_Title.Simple Wat.one_Purchased_Title.VIVA Choos,1"
"Product_Title.Simple Wat.two_Purchased_Title,"
"Product_Title.Simple Wat.two_Purchased_Title.nan,1"
"Product_Title.Simple Wat.three_Purchased_Title,"
"Product_Title.Simple Wat.three_Purchased_Title.nan,1"
"Product_Title.Knorr Boui,"
"Product_Title.Knorr Boui.one_Purchased_Title,"
"Product_Title.Knorr Boui.one_Purchased_Title.Organic Be,1"
"Product_Title.Knorr Boui.two_Purchased_Title,"
"Product_Title.Knorr Boui.two_Purchased_Title.Organic Re,1"
"Product_Title.Knorr Boui.three_Purchased_Title,"
"Product_Title.Knorr Boui.three_Purchased_Title.Organic Ha,1"
"Product_Title.Dove Advan,"
"Product_Title.Dove Advan.one_Purchased_Title,"
"Product_Title.Dove Advan.one_Purchased_Title.Dove Men+C,1"
"Product_Title.Dove Advan.two_Purchased_Title,"
"Product_Title.Dove Advan.two_Purchased_Title.nan,1"
"Product_Title.Dove Advan.three_Purchased_Title,"
"Product_Title.Dove Advan.three_Purchased_Title.nan,1"
"Product_Title.Lipton Bla,"
"Product_Title.Lipton Bla.one_Purchased_Title,"
"Product_Title.Lipton Bla.one_Purchased_Title.Achim Home,1"
"Product_Title.Lipton Bla.two_Purchased_Title,"
"Product_Title.Lipton Bla.two_Purchased_Title.Lotion Sav,1"
"Product_Title.Lipton Bla.three_Purchased_Title,"
"Product_Title.Lipton Bla.three_Purchased_Title.SweeTARTS ,1"
"Product_Title.Knorr Liqu,"
"Product_Title.Knorr Liqu.one_Purchased_Title,"
"Product_Title.Knorr Liqu.one_Purchased_Title.Litehouse ,1"
"Product_Title.Knorr Liqu.two_Purchased_Title,"
"Product_Title.Knorr Liqu.two_Purchased_Title.nan,1"
"Product_Title.Knorr Liqu.three_Purchased_Title,"
"Product_Title.Knorr Liqu.three_Purchased_Title.nan,1"
"Product_Title.Nexxus Hum,"
"Product_Title.Nexxus Hum.one_Purchased_Title,"
"Product_Title.Nexxus Hum.one_Purchased_Title.Centrum Si,1"
"Product_Title.Nexxus Hum.two_Purchased_Title,"
"Product_Title.Nexxus Hum.two_Purchased_Title.Nexxus Hum,1"
"Product_Title.Nexxus Hum.three_Purchased_Title,"
"Product_Title.Nexxus Hum.three_Purchased_Title.Slow-Mag M,1"
"Product_Title.Suave Kids,"
"Product_Title.Suave Kids.one_Purchased_Title,"
"Product_Title.Suave Kids.one_Purchased_Title.Charming,1"
"Product_Title.Suave Kids.two_Purchased_Title,"
"Product_Title.Suave Kids.two_Purchased_Title.Suave Kids,1"
"Product_Title.Suave Kids.three_Purchased_Title,"
"Product_Title.Suave Kids.three_Purchased_Title.nan,1"
"Product_Title.Degree Wom,"
"Product_Title.Degree Wom.one_Purchased_Title,"
"Product_Title.Degree Wom.one_Purchased_Title.Hario V60 ,1"
"Product_Title.Degree Wom.two_Purchased_Title,"
"Product_Title.Degree Wom.two_Purchased_Title.nan,1"
"Product_Title.Degree Wom.three_Purchased_Title,"
"Product_Title.Degree Wom.three_Purchased_Title.nan,1"
"Product_Title.Sir Kensin,"
"Product_Title.Sir Kensin.one_Purchased_Title,"
"Product_Title.Sir Kensin.one_Purchased_Title.Sir Kensin,1"
"Product_Title.Sir Kensin.two_Purchased_Title,"
"Product_Title.Sir Kensin.two_Purchased_Title.Sir Kensin,1"
"Product_Title.Sir Kensin.three_Purchased_Title,"
"Product_Title.Sir Kensin.three_Purchased_Title.nan,1"
"Product_Title.Knorr Side,"
"Product_Title.Knorr Side.one_Purchased_Title,"
"Product_Title.Knorr Side.one_Purchased_Title.Toysmith 2,1"
"Product_Title.Knorr Side.two_Purchased_Title,"
"Product_Title.Knorr Side.two_Purchased_Title.Schylling ,1"
"Product_Title.Knorr Side.three_Purchased_Title,"
"Product_Title.Knorr Side.three_Purchased_Title.Crest 3D W,1"
"Product_Title.TRESemmé T,"
"Product_Title.TRESemmé T.one_Purchased_Title,"
"Product_Title.TRESemmé .one_Purchased_Title.American C,1"
"Product_Title.TRESemmé T.two_Purchased_Title,"
"Product_Title.TRESemmé .two_Purchased_Title.nan,1"
"Product_Title.TRESemmé T.three_Purchased_Title,"
"Product_Title.TRESemmé .three_Purchased_Title.nan,1"
"Product_Title.TRESemmé P,"
"Product_Title.TRESemmé P.one_Purchased_Title,"
"Product_Title.TRESemmé .one_Purchased_Title.Atkins Sna,1"
"Product_Title.TRESemmé P.two_Purchased_Title,"
"Product_Title.TRESemmé .two_Purchased_Title.TRESemmé ,1"
"Product_Title.TRESemmé P.three_Purchased_Title,"
"Product_Title.TRESemmé .three_Purchased_Title.nan,1"
"Product_Title.Hellmann's,"
"Product_Title.Hellmann's.one_Purchased_Title,"
"Product_Title.Hellmann's.one_Purchased_Title.Heyday: 35,1"
"Product_Title.Hellmann's.two_Purchased_Title,"
"Product_Title.Hellmann's.two_Purchased_Title.First Aven,1"
"Product_Title.Hellmann's.three_Purchased_Title,"
"Product_Title.Hellmann's.three_Purchased_Title.nan,1"
"Product_Title.Knorr Savo,"
"Product_Title.Knorr Savo.one_Purchased_Title,"
"Product_Title.Knorr Savo.one_Purchased_Title.Starrett C,1"
"Product_Title.Knorr Savo.two_Purchased_Title,"
"Product_Title.Knorr Savo.two_Purchased_Title.nan,1"
"Product_Title.Knorr Savo.three_Purchased_Title,"
"Product_Title.Knorr Savo.three_Purchased_Title.nan,1"
"Product_Title.Vaseline L,"
"Product_Title.Vaseline L.one_Purchased_Title,"
"Product_Title.Vaseline L.one_Purchased_Title.KAVU Women,1"
"Product_Title.Vaseline L.two_Purchased_Title,"
"Product_Title.Vaseline L.two_Purchased_Title.nan,1"
"Product_Title.Vaseline L.three_Purchased_Title,"
"Product_Title.Vaseline L.three_Purchased_Title.nan,1"
"Product_Title.Vaseline L,"
"Product_Title.Vaseline L.one_Purchased_Title,"
"Product_Title.Vaseline L.one_Purchased_Title.COVERGIRL ,1"
"Product_Title.Vaseline L.two_Purchased_Title,"
"Product_Title.Vaseline L.two_Purchased_Title.Maybelline,1"
"Product_Title.Vaseline L.three_Purchased_Title,"
"Product_Title.Vaseline L.three_Purchased_Title.Embryoliss,1"
"Product_Title.Just For M,"
"Product_Title.Just For M.one_Purchased_Title,"
"Product_Title.Just For M.one_Purchased_Title.Huggies Li,1"
"Product_Title.Just For M.two_Purchased_Title,"
"Product_Title.Just For M.two_Purchased_Title.nan,1"
"Product_Title.Just For M.three_Purchased_Title,"
"Product_Title.Just For M.three_Purchased_Title.nan,1"
"Product_Title.Dove Purel,"
"Product_Title.Dove Purel.one_Purchased_Title,"
"Product_Title.Dove Purel.one_Purchased_Title.Gillette V,1"
"Product_Title.Dove Purel.two_Purchased_Title,"
"Product_Title.Dove Purel.two_Purchased_Title.Snuggle Fa,1"
"Product_Title.Dove Purel.three_Purchased_Title,"
"Product_Title.Dove Purel.three_Purchased_Title.Snuggle Pl,1"
"Product_Title.TRESemme E,"
"Product_Title.TRESemme E.one_Purchased_Title,"
"Product_Title.TRESemme E.one_Purchased_Title.TRESemmé ,1"
"Product_Title.TRESemme E.two_Purchased_Title,"
"Product_Title.TRESemme E.two_Purchased_Title.nan,1"
"Product_Title.TRESemme E.three_Purchased_Title,"
"Product_Title.TRESemme E.three_Purchased_Title.nan,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Red Onion,,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.Quaker Ins,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.Sabra, Cla,1"
"Product_Title.Lipton Ins,"
"Product_Title.Lipton Ins.one_Purchased_Title,"
"Product_Title.Lipton Ins.one_Purchased_Title.Diamond of,1"
"Product_Title.Lipton Ins.two_Purchased_Title,"
"Product_Title.Lipton Ins.two_Purchased_Title.Zucchini S,1"
"Product_Title.Lipton Ins.three_Purchased_Title,"
"Product_Title.Lipton Ins.three_Purchased_Title.Arm & Hamm,1"
"Product_Title.AXE Antipe,"
"Product_Title.AXE Antipe.one_Purchased_Title,"
"Product_Title.AXE Antipe.one_Purchased_Title.AXE Body S,1"
"Product_Title.AXE Antipe.two_Purchased_Title,"
"Product_Title.AXE Antipe.two_Purchased_Title.nan,1"
"Product_Title.AXE Antipe.three_Purchased_Title,"
"Product_Title.AXE Antipe.three_Purchased_Title.nan,1"
"Product_Title.Nexxus Col,"
"Product_Title.Nexxus Col.one_Purchased_Title,"
"Product_Title.Nexxus Col.one_Purchased_Title.Freshburst,1"
"Product_Title.Nexxus Col.two_Purchased_Title,"
"Product_Title.Nexxus Col.two_Purchased_Title.Organic Ru,1"
"Product_Title.Nexxus Col.three_Purchased_Title,"
"Product_Title.Nexxus Col.three_Purchased_Title.Organic Ba,1"
"Product_Title.Suave Prof,"
"Product_Title.Suave Prof.one_Purchased_Title,"
"Product_Title.Suave Prof.one_Purchased_Title.Pasta Roni,1"
"Product_Title.Suave Prof.two_Purchased_Title,"
"Product_Title.Suave Prof.two_Purchased_Title.Dial Antib,1"
"Product_Title.Suave Prof.three_Purchased_Title,"
"Product_Title.Suave Prof.three_Purchased_Title.Purina ONE,1"
"Product_Title.Dove Beaut,"
"Product_Title.Dove Beaut.one_Purchased_Title,"
"Product_Title.Dove Beaut.one_Purchased_Title.Dole Fruit,1"
"Product_Title.Dove Beaut.two_Purchased_Title,"
"Product_Title.Dove Beaut.two_Purchased_Title.Dole Fruit,1"
"Product_Title.Dove Beaut.three_Purchased_Title,"
"Product_Title.Dove Beaut.three_Purchased_Title.Glad Food ,1"
"Product_Title.Degree Men,"
"Product_Title.Degree Men.one_Purchased_Title,"
"Product_Title.Degree Men.one_Purchased_Title.Qunol Ultr,1"
"Product_Title.Degree Men.two_Purchased_Title,"
"Product_Title.Degree Men.two_Purchased_Title.nan,1"
"Product_Title.Degree Men.three_Purchased_Title,"
"Product_Title.Degree Men.three_Purchased_Title.nan,1"
"Product_Title.Dove Shamp,"
"Product_Title.Dove Shamp.one_Purchased_Title,"
"Product_Title.Dove Shamp.one_Purchased_Title.Dove go fr,1"
"Product_Title.Dove Shamp.two_Purchased_Title,"
"Product_Title.Dove Shamp.two_Purchased_Title.Dove Nutri,1"
"Product_Title.Dove Shamp.three_Purchased_Title,"
